id,name,date,time,dt,storm_status,lat,lon,max_wind,min_pressure,category
AL011879,UNNAMED,18790809,0600,1879-08-09 06:00:00,TS,32.3,-75.9,40.0,-999.0,TS
AL011879,UNNAMED,18790809,1200,1879-08-09 12:00:00,TS,33.0,-75.0,40.0,-999.0,TS
AL011879,UNNAMED,18790809,1800,1879-08-09 18:00:00,TS,33.9,-73.9,40.0,-999.0,TS
AL011879,UNNAMED,18790810,0000,1879-08-10 00:00:00,TS,34.8,-72.8,50.0,-999.0,TS
AL011879,UNNAMED,18790810,0600,1879-08-10 06:00:00,TS,36.0,-71.3,50.0,-999.0,TS
AL011879,UNNAMED,18790810,1200,1879-08-10 12:00:00,TS,37.0,-70.0,60.0,-999.0,TS
AL011879,UNNAMED,18790810,1800,1879-08-10 18:00:00,TS,37.9,-68.8,60.0,-999.0,TS
AL011879,UNNAMED,18790811,0000,1879-08-11 00:00:00,HU,39.0,-67.5,70.0,-999.0,TS
AL011879,UNNAMED,18790811,0600,1879-08-11 06:00:00,HU,39.9,-66.1,70.0,-999.0,TS
AL011879,UNNAMED,18790811,1200,1879-08-11 12:00:00,HU,40.7,-65.0,70.0,-999.0,TS
AL011879,UNNAMED,18790811,1800,1879-08-11 18:00:00,HU,41.7,-63.0,70.0,-999.0,TS
AL011879,UNNAMED,18790812,0000,1879-08-12 00:00:00,HU,42.5,-61.0,70.0,-999.0,TS
AL011879,UNNAMED,18790812,0600,1879-08-12 06:00:00,HU,43.2,-59.0,70.0,-999.0,TS
AL011879,UNNAMED,18790812,1200,1879-08-12 12:00:00,TS,43.7,-57.0,60.0,-999.0,TS
AL011879,UNNAMED,18790812,1800,1879-08-12 18:00:00,TS,44.0,-55.0,60.0,-999.0,TS
AL021879,UNNAMED,18790813,0000,1879-08-13 00:00:00,TS,19.0,-58.0,40.0,-999.0,TS
AL021879,UNNAMED,18790813,0600,1879-08-13 06:00:00,TS,19.0,-59.0,40.0,-999.0,TS
AL021879,UNNAMED,18790813,1200,1879-08-13 12:00:00,TS,19.0,-60.0,40.0,-999.0,TS
AL021879,UNNAMED,18790813,1800,1879-08-13 18:00:00,TS,19.0,-61.3,40.0,-999.0,TS
AL021879,UNNAMED,18790814,0000,1879-08-14 00:00:00,TS,19.1,-62.9,40.0,-999.0,TS
AL021879,UNNAMED,18790814,0600,1879-08-14 06:00:00,TS,19.2,-64.5,40.0,-999.0,TS
AL021879,UNNAMED,18790814,1200,1879-08-14 12:00:00,TS,19.2,-65.6,40.0,-999.0,TS
AL021879,UNNAMED,18790814,1800,1879-08-14 18:00:00,TS,19.5,-66.8,40.0,-999.0,TS
AL021879,UNNAMED,18790815,0000,1879-08-15 00:00:00,TS,19.7,-68.0,40.0,-999.0,TS
AL021879,UNNAMED,18790815,0600,1879-08-15 06:00:00,TS,20.1,-69.0,40.0,-999.0,TS
AL021879,UNNAMED,18790815,1200,1879-08-15 12:00:00,TS,20.5,-70.0,50.0,-999.0,TS
AL021879,UNNAMED,18790815,1800,1879-08-15 18:00:00,TS,21.2,-71.1,50.0,-999.0,TS
AL021879,UNNAMED,18790816,0000,1879-08-16 00:00:00,TS,21.7,-72.1,60.0,-999.0,TS
AL021879,UNNAMED,18790816,0600,1879-08-16 06:00:00,TS,22.5,-72.9,60.0,-999.0,TS
AL021879,UNNAMED,18790816,1200,1879-08-16 12:00:00,HU,23.2,-73.6,70.0,-999.0,TS
AL021879,UNNAMED,18790816,1800,1879-08-16 18:00:00,HU,24.2,-74.6,70.0,-999.0,TS
AL021879,UNNAMED,18790817,0000,1879-08-17 00:00:00,HU,25.2,-75.6,80.0,-999.0,1
AL021879,UNNAMED,18790817,0600,1879-08-17 06:00:00,HU,26.5,-76.9,80.0,-999.0,1
AL021879,UNNAMED,18790817,1200,1879-08-17 12:00:00,HU,27.7,-77.6,90.0,-999.0,1
AL021879,UNNAMED,18790817,1800,1879-08-17 18:00:00,HU,29.3,-78.4,90.0,-999.0,1
AL021879,UNNAMED,18790818,0000,1879-08-18 00:00:00,HU,31.2,-78.4,100.0,-999.0,2
AL021879,UNNAMED,18790818,0600,1879-08-18 06:00:00,HU,32.8,-77.9,100.0,-999.0,2
AL021879,UNNAMED,18790818,1200,1879-08-18 12:00:00,HU,34.5,-76.8,100.0,971.0,2
AL021879,UNNAMED,18790818,1800,1879-08-18 18:00:00,HU,37.3,-75.4,90.0,979.0,1
AL021879,UNNAMED,18790819,0000,1879-08-19 00:00:00,HU,39.5,-73.4,80.0,984.0,1
AL021879,UNNAMED,18790819,0600,1879-08-19 06:00:00,HU,41.4,-70.8,70.0,984.0,TS
AL021879,UNNAMED,18790819,1200,1879-08-19 12:00:00,TS,43.3,-68.0,60.0,-999.0,TS
AL021879,UNNAMED,18790819,1800,1879-08-19 18:00:00,TS,44.8,-65.4,60.0,-999.0,TS
AL021879,UNNAMED,18790820,0000,1879-08-20 00:00:00,TS,46.5,-61.7,60.0,-999.0,TS
AL021879,UNNAMED,18790820,0600,1879-08-20 06:00:00,TS,48.2,-58.3,60.0,-999.0,TS
AL021879,UNNAMED,18790820,1200,1879-08-20 12:00:00,TS,49.3,-55.0,50.0,-999.0,TS
AL021879,UNNAMED,18790820,1800,1879-08-20 18:00:00,TS,50.2,-51.5,50.0,-999.0,TS
AL031879,UNNAMED,18790819,0000,1879-08-19 00:00:00,TS,16.7,-81.1,60.0,-999.0,TS
AL031879,UNNAMED,18790819,0600,1879-08-19 06:00:00,TS,17.1,-82.1,60.0,-999.0,TS
AL031879,UNNAMED,18790819,1200,1879-08-19 12:00:00,TS,17.5,-83.0,60.0,-999.0,TS
AL031879,UNNAMED,18790819,1800,1879-08-19 18:00:00,TS,18.0,-84.1,60.0,-999.0,TS
AL031879,UNNAMED,18790820,0000,1879-08-20 00:00:00,HU,18.5,-85.4,70.0,-999.0,TS
AL031879,UNNAMED,18790820,0600,1879-08-20 06:00:00,HU,19.1,-86.5,70.0,-999.0,TS
AL031879,UNNAMED,18790820,1200,1879-08-20 12:00:00,HU,19.7,-87.6,70.0,-999.0,TS
AL031879,UNNAMED,18790820,1800,1879-08-20 18:00:00,TS,20.2,-89.0,60.0,-999.0,TS
AL031879,UNNAMED,18790821,0000,1879-08-21 00:00:00,TS,21.0,-90.3,60.0,-999.0,TS
AL031879,UNNAMED,18790821,0600,1879-08-21 06:00:00,TS,22.0,-91.5,60.0,-999.0,TS
AL031879,UNNAMED,18790821,1200,1879-08-21 12:00:00,HU,23.0,-92.5,70.0,-999.0,TS
AL031879,UNNAMED,18790821,1800,1879-08-21 18:00:00,HU,24.0,-93.0,70.0,-999.0,TS
AL031879,UNNAMED,18790822,0000,1879-08-22 00:00:00,HU,25.0,-93.5,80.0,-999.0,1
AL031879,UNNAMED,18790822,0600,1879-08-22 06:00:00,HU,26.1,-93.8,80.0,-999.0,1
AL031879,UNNAMED,18790822,1200,1879-08-22 12:00:00,HU,27.1,-94.0,90.0,-999.0,1
AL031879,UNNAMED,18790822,1800,1879-08-22 18:00:00,HU,28.1,-94.2,90.0,-999.0,1
AL031879,UNNAMED,18790823,0000,1879-08-23 00:00:00,HU,29.3,-94.4,90.0,964.0,1
AL031879,UNNAMED,18790823,0200,1879-08-23 02:00:00,HU,29.6,-94.4,90.0,964.0,1
AL031879,UNNAMED,18790823,0600,1879-08-23 06:00:00,HU,30.8,-94.2,70.0,-999.0,TS
AL031879,UNNAMED,18790823,1200,1879-08-23 12:00:00,TS,32.3,-93.8,50.0,988.0,TS
AL031879,UNNAMED,18790823,1800,1879-08-23 18:00:00,TS,33.5,-93.3,40.0,-999.0,TS
AL031879,UNNAMED,18790824,0000,1879-08-24 00:00:00,TS,34.4,-92.6,40.0,-999.0,TS
AL031879,UNNAMED,18790824,0600,1879-08-24 06:00:00,TD,35.2,-91.6,30.0,-999.0,TS
AL031879,UNNAMED,18790824,1200,1879-08-24 12:00:00,TD,36.0,-90.5,30.0,-999.0,TS
AL031879,UNNAMED,18790824,1800,1879-08-24 18:00:00,TD,36.8,-88.6,30.0,-999.0,TS
AL041879,UNNAMED,18790829,0000,1879-08-29 00:00:00,TS,23.5,-88.5,50.0,-999.0,TS
AL041879,UNNAMED,18790829,0600,1879-08-29 06:00:00,TS,23.7,-88.8,50.0,-999.0,TS
AL041879,UNNAMED,18790829,1200,1879-08-29 12:00:00,TS,24.0,-89.1,50.0,-999.0,TS
AL041879,UNNAMED,18790829,1800,1879-08-29 18:00:00,TS,24.2,-89.3,50.0,-999.0,TS
AL041879,UNNAMED,18790830,0000,1879-08-30 00:00:00,HU,24.4,-89.6,70.0,-999.0,TS
AL041879,UNNAMED,18790830,0600,1879-08-30 06:00:00,HU,24.7,-90.0,70.0,-999.0,TS
AL041879,UNNAMED,18790830,1200,1879-08-30 12:00:00,HU,25.0,-90.3,80.0,-999.0,1
AL041879,UNNAMED,18790830,1800,1879-08-30 18:00:00,HU,25.4,-90.6,80.0,-999.0,1
AL041879,UNNAMED,18790831,0000,1879-08-31 00:00:00,HU,25.8,-91.0,90.0,-999.0,1
AL041879,UNNAMED,18790831,0600,1879-08-31 06:00:00,HU,26.2,-91.3,90.0,-999.0,1
AL041879,UNNAMED,18790831,1200,1879-08-31 12:00:00,HU,26.8,-91.5,100.0,-999.0,2
AL041879,UNNAMED,18790831,1800,1879-08-31 18:00:00,HU,27.3,-91.6,100.0,-999.0,2
AL041879,UNNAMED,18790901,0000,1879-09-01 00:00:00,HU,27.8,-91.7,110.0,-999.0,2
AL041879,UNNAMED,18790901,0600,1879-09-01 06:00:00,HU,28.3,-91.6,110.0,-999.0,2
AL041879,UNNAMED,18790901,1200,1879-09-01 12:00:00,HU,28.8,-91.5,110.0,-999.0,2
AL041879,UNNAMED,18790901,1600,1879-09-01 16:00:00,HU,29.5,-91.4,110.0,-999.0,2
AL041879,UNNAMED,18790901,1800,1879-09-01 18:00:00,HU,29.9,-91.1,90.0,-999.0,1
AL041879,UNNAMED,18790902,0000,1879-09-02 00:00:00,TS,31.2,-90.5,60.0,-999.0,TS
AL041879,UNNAMED,18790902,0600,1879-09-02 06:00:00,TS,32.4,-89.9,50.0,-999.0,TS
AL041879,UNNAMED,18790902,1200,1879-09-02 12:00:00,TS,33.5,-88.5,40.0,-999.0,TS
AL041879,UNNAMED,18790902,1800,1879-09-02 18:00:00,TD,34.8,-87.1,30.0,-999.0,TS
AL051879,UNNAMED,18791003,0000,1879-10-03 00:00:00,TS,14.5,-77.6,40.0,-999.0,TS
AL051879,UNNAMED,18791003,0600,1879-10-03 06:00:00,TS,15.4,-78.6,40.0,-999.0,TS
AL051879,UNNAMED,18791003,1200,1879-10-03 12:00:00,TS,16.2,-79.5,40.0,-999.0,TS
AL051879,UNNAMED,18791003,1800,1879-10-03 18:00:00,TS,17.2,-80.4,40.0,-999.0,TS
AL051879,UNNAMED,18791004,0000,1879-10-04 00:00:00,TS,18.2,-81.4,40.0,-999.0,TS
AL051879,UNNAMED,18791004,0600,1879-10-04 06:00:00,TS,19.1,-82.1,40.0,-999.0,TS
AL051879,UNNAMED,18791004,1200,1879-10-04 12:00:00,TS,20.0,-83.0,40.0,-999.0,TS
AL051879,UNNAMED,18791004,1800,1879-10-04 18:00:00,TS,20.7,-83.9,40.0,-999.0,TS
AL051879,UNNAMED,18791005,0000,1879-10-05 00:00:00,TS,21.6,-84.6,40.0,-999.0,TS
AL051879,UNNAMED,18791005,0600,1879-10-05 06:00:00,TS,22.4,-85.4,40.0,-999.0,TS
AL051879,UNNAMED,18791005,1200,1879-10-05 12:00:00,TS,23.1,-85.9,40.0,-999.0,TS
AL051879,UNNAMED,18791005,1800,1879-10-05 18:00:00,TS,23.7,-86.4,40.0,-999.0,TS
AL051879,UNNAMED,18791006,0000,1879-10-06 00:00:00,TS,24.4,-86.9,50.0,-999.0,TS
AL051879,UNNAMED,18791006,0600,1879-10-06 06:00:00,TS,25.0,-87.4,50.0,-999.0,TS
AL051879,UNNAMED,18791006,1200,1879-10-06 12:00:00,TS,25.8,-87.9,50.0,-999.0,TS
AL051879,UNNAMED,18791006,1800,1879-10-06 18:00:00,TS,26.7,-88.4,50.0,-999.0,TS
AL051879,UNNAMED,18791007,0000,1879-10-07 00:00:00,TS,28.0,-88.9,50.0,-999.0,TS
AL051879,UNNAMED,18791007,0500,1879-10-07 05:00:00,TS,29.0,-89.2,50.0,-999.0,TS
AL051879,UNNAMED,18791007,0600,1879-10-07 06:00:00,TS,29.3,-89.3,50.0,-999.0,TS
AL051879,UNNAMED,18791007,1200,1879-10-07 12:00:00,TS,31.2,-90.0,40.0,-999.0,TS
AL051879,UNNAMED,18791007,1800,1879-10-07 18:00:00,TD,33.0,-90.5,30.0,-999.0,TS
AL061879,UNNAMED,18791009,0000,1879-10-09 00:00:00,TS,14.2,-56.0,40.0,-999.0,TS
AL061879,UNNAMED,18791009,0600,1879-10-09 06:00:00,TS,14.2,-57.2,40.0,-999.0,TS
AL061879,UNNAMED,18791009,1200,1879-10-09 12:00:00,TS,14.3,-58.5,40.0,-999.0,TS
AL061879,UNNAMED,18791009,1800,1879-10-09 18:00:00,TS,14.4,-59.9,40.0,-999.0,TS
AL061879,UNNAMED,18791010,0000,1879-10-10 00:00:00,TS,14.6,-61.4,40.0,-999.0,TS
AL061879,UNNAMED,18791010,0600,1879-10-10 06:00:00,TS,14.8,-63.2,40.0,-999.0,TS
AL061879,UNNAMED,18791010,1200,1879-10-10 12:00:00,TS,15.0,-65.0,40.0,-999.0,TS
AL061879,UNNAMED,18791010,1800,1879-10-10 18:00:00,TS,15.2,-66.4,40.0,-999.0,TS
AL061879,UNNAMED,18791011,0000,1879-10-11 00:00:00,TS,15.4,-68.1,40.0,-999.0,TS
AL061879,UNNAMED,18791011,0600,1879-10-11 06:00:00,TS,15.7,-70.0,40.0,-999.0,TS
AL061879,UNNAMED,18791011,1200,1879-10-11 12:00:00,TS,16.0,-72.0,50.0,-999.0,TS
AL061879,UNNAMED,18791011,1800,1879-10-11 18:00:00,TS,16.2,-73.6,50.0,-999.0,TS
AL061879,UNNAMED,18791012,0000,1879-10-12 00:00:00,TS,16.7,-75.1,50.0,-999.0,TS
AL061879,UNNAMED,18791012,0600,1879-10-12 06:00:00,TS,17.5,-76.8,50.0,-999.0,TS
AL061879,UNNAMED,18791012,1200,1879-10-12 12:00:00,TS,18.1,-78.3,50.0,-999.0,TS
AL061879,UNNAMED,18791012,1800,1879-10-12 18:00:00,TS,18.7,-79.3,50.0,-999.0,TS
AL061879,UNNAMED,18791013,0000,1879-10-13 00:00:00,TS,19.2,-80.3,50.0,-999.0,TS
AL061879,UNNAMED,18791013,0600,1879-10-13 06:00:00,TS,20.0,-81.1,50.0,-999.0,TS
AL061879,UNNAMED,18791013,1200,1879-10-13 12:00:00,TS,20.4,-81.9,50.0,-999.0,TS
AL061879,UNNAMED,18791013,1800,1879-10-13 18:00:00,TS,21.0,-82.6,50.0,-999.0,TS
AL061879,UNNAMED,18791014,0000,1879-10-14 00:00:00,TS,21.7,-83.1,50.0,-999.0,TS
AL061879,UNNAMED,18791014,0600,1879-10-14 06:00:00,TS,22.5,-83.5,50.0,-999.0,TS
AL061879,UNNAMED,18791014,1200,1879-10-14 12:00:00,TS,23.2,-83.9,50.0,-999.0,TS
AL061879,UNNAMED,18791014,1800,1879-10-14 18:00:00,TS,24.1,-84.1,50.0,-999.0,TS
AL061879,UNNAMED,18791015,0000,1879-10-15 00:00:00,TS,24.9,-84.3,50.0,-999.0,TS
AL061879,UNNAMED,18791015,0600,1879-10-15 06:00:00,TS,25.9,-84.5,50.0,-999.0,TS
AL061879,UNNAMED,18791015,1200,1879-10-15 12:00:00,TS,26.8,-84.8,50.0,-999.0,TS
AL061879,UNNAMED,18791015,1800,1879-10-15 18:00:00,TS,27.7,-85.1,50.0,-999.0,TS
AL061879,UNNAMED,18791016,0000,1879-10-16 00:00:00,TS,28.7,-85.6,50.0,-999.0,TS
AL061879,UNNAMED,18791016,0600,1879-10-16 06:00:00,TS,29.9,-86.4,50.0,-999.0,TS
AL061879,UNNAMED,18791016,0800,1879-10-16 08:00:00,TS,30.4,-86.6,50.0,-999.0,TS
AL061879,UNNAMED,18791016,1200,1879-10-16 12:00:00,TS,31.3,-87.1,40.0,-999.0,TS
AL061879,UNNAMED,18791016,1800,1879-10-16 18:00:00,TD,33.0,-88.0,30.0,-999.0,TS
AL071879,UNNAMED,18791024,0000,1879-10-24 00:00:00,TS,20.2,-84.6,40.0,-999.0,TS
AL071879,UNNAMED,18791024,0600,1879-10-24 06:00:00,TS,20.6,-85.1,40.0,-999.0,TS
AL071879,UNNAMED,18791024,1200,1879-10-24 12:00:00,TS,21.1,-85.6,40.0,-999.0,TS
AL071879,UNNAMED,18791024,1800,1879-10-24 18:00:00,TS,21.4,-86.0,40.0,-999.0,TS
AL071879,UNNAMED,18791025,0000,1879-10-25 00:00:00,TS,21.7,-86.3,40.0,-999.0,TS
AL071879,UNNAMED,18791025,0600,1879-10-25 06:00:00,TS,22.1,-86.6,40.0,-999.0,TS
AL071879,UNNAMED,18791025,1200,1879-10-25 12:00:00,TS,22.2,-86.9,50.0,-999.0,TS
AL071879,UNNAMED,18791025,1800,1879-10-25 18:00:00,TS,22.7,-87.3,50.0,-999.0,TS
AL071879,UNNAMED,18791026,0000,1879-10-26 00:00:00,TS,23.1,-87.6,50.0,-999.0,TS
AL071879,UNNAMED,18791026,0600,1879-10-26 06:00:00,TS,23.5,-87.9,50.0,-999.0,TS
AL071879,UNNAMED,18791026,1200,1879-10-26 12:00:00,TS,24.0,-88.0,60.0,-999.0,TS
AL071879,UNNAMED,18791026,1800,1879-10-26 18:00:00,TS,24.5,-88.0,60.0,-999.0,TS
AL071879,UNNAMED,18791027,0000,1879-10-27 00:00:00,TS,25.1,-87.6,60.0,-999.0,TS
AL071879,UNNAMED,18791027,0600,1879-10-27 06:00:00,TS,26.0,-87.1,60.0,-999.0,TS
AL071879,UNNAMED,18791027,1200,1879-10-27 12:00:00,TS,27.0,-86.1,60.0,-999.0,TS
AL071879,UNNAMED,18791027,1800,1879-10-27 18:00:00,TS,28.2,-84.1,60.0,-999.0,TS
AL071879,UNNAMED,18791027,2100,1879-10-27 21:00:00,TS,29.0,-82.7,60.0,-999.0,TS
AL071879,UNNAMED,18791028,0000,1879-10-28 00:00:00,TS,29.6,-81.6,50.0,-999.0,TS
AL071879,UNNAMED,18791028,0600,1879-10-28 06:00:00,TS,31.5,-78.6,50.0,-999.0,TS
AL071879,UNNAMED,18791028,1200,1879-10-28 12:00:00,TS,33.7,-75.6,60.0,-999.0,TS
AL071879,UNNAMED,18791028,1800,1879-10-28 18:00:00,TS,36.9,-72.9,60.0,-999.0,TS
AL071879,UNNAMED,18791029,0000,1879-10-29 00:00:00,HU,40.0,-69.1,70.0,-999.0,TS
AL071879,UNNAMED,18791029,0600,1879-10-29 06:00:00,HU,42.5,-65.5,70.0,-999.0,TS
AL071879,UNNAMED,18791029,1200,1879-10-29 12:00:00,TS,44.3,-61.5,60.0,-999.0,TS
AL071879,UNNAMED,18791029,1800,1879-10-29 18:00:00,TS,46.5,-56.5,60.0,-999.0,TS
AL081879,UNNAMED,18791118,0000,1879-11-18 00:00:00,TS,21.7,-73.5,60.0,-999.0,TS
AL081879,UNNAMED,18791118,0600,1879-11-18 06:00:00,TS,22.5,-73.5,60.0,-999.0,TS
AL081879,UNNAMED,18791118,1200,1879-11-18 12:00:00,TS,23.5,-73.5,60.0,-999.0,TS
AL081879,UNNAMED,18791118,1800,1879-11-18 18:00:00,TS,24.2,-73.5,60.0,-999.0,TS
AL081879,UNNAMED,18791119,0000,1879-11-19 00:00:00,HU,25.2,-73.5,70.0,-999.0,TS
AL081879,UNNAMED,18791119,0600,1879-11-19 06:00:00,HU,26.3,-73.5,70.0,-999.0,TS
AL081879,UNNAMED,18791119,1200,1879-11-19 12:00:00,HU,28.0,-73.5,80.0,-999.0,1
AL081879,UNNAMED,18791119,1800,1879-11-19 18:00:00,HU,30.6,-73.0,80.0,-999.0,1
AL081879,UNNAMED,18791120,0000,1879-11-20 00:00:00,HU,33.5,-72.0,90.0,-999.0,1
AL081879,UNNAMED,18791120,0600,1879-11-20 06:00:00,HU,36.3,-70.0,90.0,-999.0,1
AL081879,UNNAMED,18791120,1200,1879-11-20 12:00:00,EX,39.0,-68.0,80.0,-999.0,1
AL081879,UNNAMED,18791120,1800,1879-11-20 18:00:00,EX,42.5,-64.8,80.0,968.0,1
AL081879,UNNAMED,18791121,0000,1879-11-21 00:00:00,EX,45.8,-61.8,70.0,-999.0,TS
AL081879,UNNAMED,18791121,0600,1879-11-21 06:00:00,EX,49.3,-58.7,60.0,-999.0,TS
AL081879,UNNAMED,18791121,1200,1879-11-21 12:00:00,EX,53.0,-55.5,50.0,-999.0,TS
AL081879,UNNAMED,18791121,1800,1879-11-21 18:00:00,EX,55.0,-54.0,50.0,-999.0,TS
AL011880,UNNAMED,18800621,0000,1880-06-21 00:00:00,TS,26.7,-86.5,40.0,-999.0,TS
AL011880,UNNAMED,18800621,0600,1880-06-21 06:00:00,TS,26.8,-87.3,40.0,-999.0,TS
AL011880,UNNAMED,18800621,1200,1880-06-21 12:00:00,TS,27.0,-88.0,40.0,-999.0,TS
AL011880,UNNAMED,18800621,1800,1880-06-21 18:00:00,TS,27.2,-88.6,40.0,-999.0,TS
AL011880,UNNAMED,18800622,0000,1880-06-22 00:00:00,TS,27.5,-89.4,40.0,-999.0,TS
AL011880,UNNAMED,18800622,0600,1880-06-22 06:00:00,TS,27.8,-90.1,40.0,-999.0,TS
AL011880,UNNAMED,18800622,1200,1880-06-22 12:00:00,TS,28.0,-91.0,40.0,-999.0,TS
AL011880,UNNAMED,18800622,1800,1880-06-22 18:00:00,TS,28.0,-91.6,40.0,-999.0,TS
AL011880,UNNAMED,18800623,0000,1880-06-23 00:00:00,TS,28.0,-92.3,40.0,-999.0,TS
AL011880,UNNAMED,18800623,0600,1880-06-23 06:00:00,TS,28.0,-92.8,40.0,-999.0,TS
AL011880,UNNAMED,18800623,1200,1880-06-23 12:00:00,TS,28.1,-93.4,40.0,-999.0,TS
AL011880,UNNAMED,18800623,1800,1880-06-23 18:00:00,TS,28.2,-94.0,40.0,-999.0,TS
AL011880,UNNAMED,18800624,0000,1880-06-24 00:00:00,TS,28.3,-94.5,40.0,-999.0,TS
AL011880,UNNAMED,18800624,0600,1880-06-24 06:00:00,TS,28.4,-95.0,40.0,-999.0,TS
AL011880,UNNAMED,18800624,1200,1880-06-24 12:00:00,TS,28.6,-95.5,40.0,-999.0,TS
AL011880,UNNAMED,18800624,1500,1880-06-24 15:00:00,TS,28.7,-95.7,40.0,-999.0,TS
AL011880,UNNAMED,18800624,1800,1880-06-24 18:00:00,TS,28.8,-95.9,40.0,-999.0,TS
AL011880,UNNAMED,18800625,0000,1880-06-25 00:00:00,TD,29.1,-96.3,30.0,-999.0,TS
AL011880,UNNAMED,18800625,0600,1880-06-25 06:00:00,TD,29.5,-96.6,30.0,-999.0,TS
AL021880,UNNAMED,18800804,0000,1880-08-04 00:00:00,TS,16.0,-59.8,40.0,-999.0,TS
AL021880,UNNAMED,18800804,0600,1880-08-04 06:00:00,TS,15.9,-61.8,40.0,-999.0,TS
AL021880,UNNAMED,18800804,1200,1880-08-04 12:00:00,TS,16.0,-64.0,40.0,-999.0,TS
AL021880,UNNAMED,18800804,1800,1880-08-04 18:00:00,TS,16.1,-65.5,40.0,-999.0,TS
AL021880,UNNAMED,18800805,0000,1880-08-05 00:00:00,TS,16.2,-67.0,50.0,-999.0,TS
AL021880,UNNAMED,18800805,0600,1880-08-05 06:00:00,TS,16.2,-68.4,50.0,-999.0,TS
AL021880,UNNAMED,18800805,1200,1880-08-05 12:00:00,TS,16.5,-69.8,50.0,-999.0,TS
AL021880,UNNAMED,18800805,1800,1880-08-05 18:00:00,TS,16.6,-71.1,50.0,-999.0,TS
AL021880,UNNAMED,18800806,0000,1880-08-06 00:00:00,TS,16.7,-72.5,60.0,-999.0,TS
AL021880,UNNAMED,18800806,0600,1880-08-06 06:00:00,TS,16.7,-73.8,60.0,-999.0,TS
AL021880,UNNAMED,18800806,1200,1880-08-06 12:00:00,HU,17.0,-75.1,70.0,-999.0,TS
AL021880,UNNAMED,18800806,1800,1880-08-06 18:00:00,HU,17.1,-76.3,70.0,-999.0,TS
AL021880,UNNAMED,18800807,0000,1880-08-07 00:00:00,HU,17.2,-77.5,80.0,-999.0,1
AL021880,UNNAMED,18800807,0600,1880-08-07 06:00:00,HU,17.5,-78.6,80.0,-999.0,1
AL021880,UNNAMED,18800807,1200,1880-08-07 12:00:00,HU,17.7,-80.0,90.0,-999.0,1
AL021880,UNNAMED,18800807,1800,1880-08-07 18:00:00,HU,18.1,-81.1,90.0,-999.0,1
AL021880,UNNAMED,18800808,0000,1880-08-08 00:00:00,HU,18.5,-82.1,90.0,-999.0,1
AL021880,UNNAMED,18800808,0600,1880-08-08 06:00:00,HU,18.9,-83.1,90.0,-999.0,1
AL021880,UNNAMED,18800808,1200,1880-08-08 12:00:00,HU,19.2,-84.0,90.0,-999.0,1
AL021880,UNNAMED,18800808,1800,1880-08-08 18:00:00,HU,19.6,-84.6,90.0,-999.0,1
AL021880,UNNAMED,18800809,0000,1880-08-09 00:00:00,HU,20.0,-85.3,90.0,-999.0,1
AL021880,UNNAMED,18800809,0600,1880-08-09 06:00:00,HU,20.4,-86.0,90.0,-999.0,1
AL021880,UNNAMED,18800809,1200,1880-08-09 12:00:00,HU,20.7,-86.7,90.0,-999.0,1
AL021880,UNNAMED,18800809,1800,1880-08-09 18:00:00,HU,21.0,-87.4,70.0,-999.0,TS
AL021880,UNNAMED,18800810,0000,1880-08-10 00:00:00,TS,21.3,-88.1,60.0,-999.0,TS
AL021880,UNNAMED,18800810,0600,1880-08-10 06:00:00,TS,21.6,-88.9,50.0,-999.0,TS
AL021880,UNNAMED,18800810,1200,1880-08-10 12:00:00,TS,22.0,-89.6,60.0,-999.0,TS
AL021880,UNNAMED,18800810,1800,1880-08-10 18:00:00,TS,22.3,-90.4,60.0,-999.0,TS
AL021880,UNNAMED,18800811,0000,1880-08-11 00:00:00,HU,22.6,-91.1,70.0,-999.0,TS
AL021880,UNNAMED,18800811,0600,1880-08-11 06:00:00,HU,23.0,-91.9,70.0,-999.0,TS
AL021880,UNNAMED,18800811,1200,1880-08-11 12:00:00,HU,23.4,-92.6,80.0,-999.0,1
AL021880,UNNAMED,18800811,1800,1880-08-11 18:00:00,HU,23.7,-93.3,80.0,-999.0,1
AL021880,UNNAMED,18800812,0000,1880-08-12 00:00:00,HU,24.0,-93.8,90.0,-999.0,1
AL021880,UNNAMED,18800812,0600,1880-08-12 06:00:00,HU,24.3,-94.4,100.0,-999.0,2
AL021880,UNNAMED,18800812,1200,1880-08-12 12:00:00,HU,24.7,-95.0,110.0,-999.0,2
AL021880,UNNAMED,18800812,1800,1880-08-12 18:00:00,HU,25.2,-96.0,120.0,-999.0,3
AL021880,UNNAMED,18800813,0000,1880-08-13 00:00:00,HU,25.7,-96.9,130.0,931.0,4
AL021880,UNNAMED,18800813,0100,1880-08-13 01:00:00,HU,25.8,-97.0,130.0,931.0,4
AL021880,UNNAMED,18800813,0600,1880-08-13 06:00:00,HU,26.1,-97.6,110.0,943.0,2
AL021880,UNNAMED,18800813,1200,1880-08-13 12:00:00,HU,26.5,-98.5,70.0,-999.0,TS
AL021880,UNNAMED,18800813,1800,1880-08-13 18:00:00,TS,27.1,-99.5,60.0,-999.0,TS
AL021880,UNNAMED,18800814,0000,1880-08-14 00:00:00,TS,27.8,-100.2,50.0,-999.0,TS
AL021880,UNNAMED,18800814,0600,1880-08-14 06:00:00,TS,28.6,-101.0,40.0,-999.0,TS
